...1,channel,member_count,broadcast,id,timestamp,content,user_id,first_and_last_name,username,views,edit-date,replyToId,forward,forward_id,forward_msg_id,forward_date,URLs,media,hasComments,isComment,bot_url,parent,isDeleted
21465,Mad_In_Germany,NA,FALSE,892,2020-12-12T10:02:53Z,Fleißiges Framing im Radio 🤓,-1001100528049,NA,NA,269,NA,NA,FaktenFriedenFreiheit,1196000400,6279,2020-12-12T10:01:03Z,NA,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
3236,@geroldbeneder,NA,FALSE,6080,2022-05-29T21:35:50Z,NA,-1001489987192,NA,NA,16350,2022-05-29T21:36:09Z,NA,NA,NA,NA,NA,NA,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
109524,@SchubertsLM,NA,FALSE,276,2020-09-25T15:37:41Z,https://jungefreiheit.de/kultur/gesellschaft/2020/fridays-for-future-aussteiger/,-1001355822849,NA,NA,143,NA,NA,NA,NA,NA,NA,https://jungefreiheit.de/kultur/gesellschaft/2020/fridays-for-future-aussteiger/,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
76372,@SchubertsLM,NA,FALSE,34992,2021-09-23T08:26:46Z,"Das große Buch der Selbstversorgung 

💥Neuerscheinung!💥

Das ultimative Standardwerk zur Selbstversorgung begleitet Sie mit detaillierten Schritt-für-Schritt-Anleitungen und über 1.000 frischen Abbildungen auf Ihrem Weg in ein umweltbewusstes Leben - egal ob in der Stadtwohnung, im Vorort-Haus oder auf dem ländlichen Hof. 

Dabei werden die Themen vom Gemüseanbau über Tierhaltung bis Energiegewinnung mit all ihren Facetten umfassend beleuchtet.  

- Autark leben in allen Lebenslagen - sowohl in der Stadt mit wenig Platz als auch auf dem Land. 

- Detaillierte Anleitungen zu den wichtigsten Selbstversorger-Themen: Obst, Kräuter und Gemüse anbauen, Hobby-Imkern, Tierhaltung, Abfallvermeidung, Energie sparen

- Einfach umsetzbare Tipps mit über 1.000 Fotos und Illustrationen.  

https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2FDas-grosse-Buch-der-Selbstversorgung.htm%3Fwebsale8%3Dkopp-verlag%26pi%3DA6749067%26ci%3D%2524_AddOn_%2524",-1001355822849,NA,NA,3239,NA,NA,SchubertsLM,1355822849,25237,2021-07-23T20:00:31Z,"https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2FDas-grosse-Buch-der-Selbstversorgung.htm%3Fwebsale8%3Dkopp-verlag%26pi%3DA6749067%26ci%3D%2524_AddOn_%2524, https://c.kopp-verlag.de/kopp,verlag_4.htm",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
412,@oliverjanich,NA,FALSE,116051,2023-03-23T20:45:35Z,"'Offensichtlich haben sich die Grünen von Naturschutz und Artenschutz verabschiedet. Sie sind dabei, die Umwelt und die Landschaft massiv zu zerstören. Das ist ein totaler Irrweg.'

WELT-Herausgeber Stefan Aust

https://twitter.com/tomdabassman/status/1638831335778205696?t=IXsWbTCR0tnmHDQjS7Ptlg&s=19

Danke an 🤝 https://t.me/tomdabassman

Noch dazu...

[Das Schicksal von etwa 120.000 Bäumen im Reinhardswald ist besiegelt. Ab 2020 wird ein Teil des bis zu 800 Jahre alten Waldes , dem Märchenwald der Brüder Grimm, abgeholzt werden, damit dort 20 Windkraftanlagen errichtet werden können. Maßgeblich beteiligt an diesem Raubbau an der Natur sind die Grünen, die sich selbst sonst so gerne als Umweltschützer darzustellen versuchen. ](https://www.regenwald-hilfe.de/abholzung-im-reinhardswald)

**Bleib Stark abonnieren:
👉🏼**https://t.me/bleibtstark",-1001218998207,NA,NA,18103,NA,NA,bleibtstark,1279348750,35641,2023-03-23T09:34:01Z,"https://twitter.com/tomdabassman/status/1638831335778205696?t=IXsWbTCR0tnmHDQjS7Ptlg&s=19, https://t.me/tomdabassman, https://www.regenwald-hilfe.de/abholzung-im-reinhardswald), https://t.me/bleibtstark",MessageMediaDocument,FALSE,FALSE,NA,NA,NA
11633,@der17stammtisch,NA,FALSE,23743,2021-05-17T21:39:46Z,"17.05.2021 - 22:11 Uhr
Wurde Lady Diana (†36) 1995 von Journalist Martin Bashir (58) gezielt manipuliert, damit sie ihm ein Interview gibt? Und wenn ja, wer wusste von den Machenschaften?

Diese Fragen sollen Ende der Woche endlich beantwortet werden! Eine interne Untersuchung bei der BBC wurde durchgeführt, der Bericht ist abgeschlossen – und laut BILD-Informationen ist die Stimmung im Sender jetzt schon angespannt.",-1001405570029,NA,NA,4264,NA,NA,NA,NA,NA,NA,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
24011,@Haintz,NA,FALSE,7875,2021-05-01T18:24:43Z,Biberach mit Grüßen an Professor Balensiefen,-1001387359927,NA,NA,48052,2021-05-01T18:24:57Z,NA,NA,NA,NA,NA,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
84676,@freielinkechat,NA,FALSE,8735,2021-01-01T17:44:43Z,"und warum kann man die länder dann nicht einfach in ruhe lassen? oder dafür sorgen, daß unsere ""hilfs""organisationen die länder in ruhe lassen?",850459948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NoneType,FALSE,FALSE,NA,NA,NA
53696,@EvaHermanOffiziell,NA,FALSE,72897,2021-11-23T16:17:33Z,Netzfund,-1001325174315,NA,NA,49378,NA,NA,NA,NA,NA,NA,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
11956,Mad_In_Germany,NA,FALSE,10825,2022-03-03T16:02:29Z,"Corona-Diktatur erneut von Gericht abgewatscht: 14 Mitarbeiterinnen zu Unrecht entlassen!

Erneuter Rückschlag für die Corona-Diktatur: 14 Mitarbeiterinnen der Klinik Hietzing wurden Anfang 2021 fristlos entlassen, weil sie gegen die sinnbefreiten Corona-Maßnahmen verstoßen hatten. Diese Entlassungen erfolgten allerdings zu Unrecht, wie nun das Oberlandesgericht (OLG) Wien urteilte. Es bestätigte damit die Entscheidung des Arbeits- und Sozialgerichtes vom vergangenen November. Einmal mehr zeigt sich: Wer sich der Obrigkeit in Bezug auf die Sinnlos-Maßnahmen nicht einfach beugt, sondern um sein Recht kämpft, hat auch äußerst gute Chancen, sich vor Gericht gegen das Unrechts-Regime durchzusetzen.
Zu behandeln, als hätte es keine Entlassung gegeben

Der juristische Erfüllungsgehilfe der Stadt Wien und des Wiener Gesundheitsverbunds dürfte wohl recht zerknirscht gewesen sein, als die Rechtsmittel gegen das erstinstanzliche Urteil des Arbeitsgerichtes am Mittwoch abgewiesen wurden. Wie Wochenblick berichtete, hatte das Arbeits- und Sozialgericht im November des Vorjahres das Vorliegen eines Entlassungs- wie auch eines Kündigungsgrundes verneint. Durch das aktuelle Urteil „sind die Betroffenen so zu behandeln, als hätte es die Entlassung nicht gegeben“, stellte der Anwalt fest.
Stadt Wien drehte wegen harmloser Abschiedsfeier komplett durch

Der Grund für die überschießende Aktion der Stadt war, dass es die Mitarbeiterinnen der Klinik gewagt hatten, in ihrer Mittagspause eine Kollegin im kleinen Rahmen zu verabschieden. Abstandsregeln und Maskenpflicht wurden dabei nicht allzu genau genommen, wie Fotos, die im Spital bekannt wurden, zeigen sollen. Der Dienstgeber, die Stadt Wien, griff rigoros durch und stellte die 17 betroffenen Mitarbeiterinnen vor die Wahl: Fristlose Kündigung oder einvernehmliche Auflösung des Arbeitsverhältnisses – letzteres allerdings verbunden mit dem Verzicht auf Abfertigungsansprüche. 

Quelle: https://www.wochenblick.at/corona/corona-diktatur-erneut-von-gericht-abgewatscht-14-mitarbeiterinnen-zu-unrecht-entlassen/",-1001100528049,NA,NA,7005,2022-03-03T16:06:35Z,NA,NA,NA,NA,NA,https://www.wochenblick.at/corona/corona-diktatur-erneut-von-gericht-abgewatscht-14-mitarbeiterinnen-zu-unrecht-entlassen/,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
23099,@doomsday_austria,NA,FALSE,14256,2021-02-10T11:14:55Z,"ohh, ich war voreillig...😳",800346958,NA,NA,NA,NA,14255,NA,NA,NA,NA,NA,NoneType,FALSE,FALSE,NA,NA,NA
45943,@Qanalwwg1wga,NA,FALSE,15827,2020-12-18T14:48:50Z,https://twitter.com/disclosetv/status/1339944499229978627?s=19,-1001462426423,NA,NA,911,NA,NA,DigitalSoldiersGermanyNews,1262802047,11715,2020-12-18T14:47:50Z,https://twitter.com/disclosetv/status/1339944499229978627?s=19,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
2013,@der_impulsgeber,NA,FALSE,2139,2022-05-24T16:30:44Z,"Ja genau 🤡

Sind sich für nichts zu schade, oder?

**Jetzt den Kanal abonnieren** 🔥
➡️ t.me/DER_IMPULSGEBER 💡",-1001489771990,NA,NA,10912,2022-05-24T16:31:22Z,NA,NA,NA,NA,NA,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
15491,@fragunsdochDasOriginal,NA,FALSE,9353,2021-07-22T06:37:54Z,https://www.infranken.de/lk/fuerth/landkreis-fuerth-us-armee-kuendigt-manoever-mit-zwoelf-hubschraubern-an-art-5037041?fbclid=IwAR0CAIz2KmixHCml7HTypc9KkOJfpFQj4oBSr95Wjw-_o8TsM3Tlid6e7nY,-1001295549179,NA,NA,77341,NA,NA,Unknown,Unknown,NA,2020-07-18T14:26:16Z,https://www.infranken.de/lk/fuerth/landkreis-fuerth-us-armee-kuendigt-manoever-mit-zwoelf-hubschraubern-an-art-5037041?fbclid=IwAR0CAIz2KmixHCml7HTypc9KkOJfpFQj4oBSr95Wjw-_o8TsM3Tlid6e7nY,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
15542,@MeineDNEWS,NA,FALSE,9328,2021-10-19T08:40:09Z,"**HEUTE SCHWEFELDIOXIDWOLKE 
ÜBER DEUTSCHLAND !

... MIT GRÜßEN VOM VULKAN AUS LAS PALMAS, DER SICH KEINEN DRECK UMS ""KLIMA"" SCHERT.

GRETA EIGENTLICH SCHON MIT **
**PLAKAT ZU IHM UNTERWEGS?**

https://www.youtube.com/watch?v=zdU19W1BqGg

——————————
Abonnieren Sie unseren Telegram-Kanal: https://t.me/MeineDNEWS
——————————",-1001486169529,NA,NA,4615,2021-10-19T08:39:17Z,NA,NA,NA,NA,NA,"https://www.youtube.com/watch?v=zdU19W1BqGg, https://t.me/MeineDNEWS",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
14709,@freielinke,NA,FALSE,2601,2021-05-26T10:09:38Z,https://www.corodok.de/spahn-nur-ein-bisschen-auslaenderfeindlich/,-1001354830331,NA,NA,1089,NA,NA,corodok,1190642040,4570,2021-05-25T21:41:45Z,https://www.corodok.de/spahn-nur-ein-bisschen-auslaenderfeindlich/,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
20663,@SchubertsLM,NA,FALSE,92509,2022-10-25T06:28:11Z,"**Habeck überfordert: Gaspreisbremse vor März „nicht umzusetzen“**

**Keine Entlastung im Winter: Laut Wirtschaftsminister Robert Habeck kommt die Gaspreisbremse erst im März 2023!

„Die Entlastung beim Strompreis muss in jedem Fall spätestens im Januar einsetzen. Darauf zielen wir“ – beim Gas sei das nicht möglich, so Habeck mit Verweis auf die Gaskommission.

Habeck hofft auf gutes Wetter – und die Gaskommission
**
Stattdessen hofft der Wirtschaftsminister auf gutes Wetter und eine Gaskommission, der noch irgendetwas einfällt, damit der Starttermin der Gaspreisbremse doch noch vorverlegt werden kann. „Ich bin aber sicher, dass sie mit Hochdruck prüfen, ob da noch was geht“, so der Wirtschaftsminister. Eine frühere Umsetzung der Preisbremse dürfte jedoch Wunschdenken bleiben.

https://pleiteticker.de/habeck-ueberfordert-gaspreisbremse-vor-maerz-nicht-umzusetzen/

Bitte abonniert Schuberts Lagemeldung: https://t.me/SchubertsLM",-1001355822849,NA,NA,2769,2022-10-25T06:31:48Z,NA,NA,NA,NA,NA,"https://pleiteticker.de/habeck-ueberfordert-gaspreisbremse-vor-maerz-nicht-umzusetzen/, https://t.me/SchubertsLM",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
33339,@Demotermine,NA,FALSE,57837,2022-04-30T06:26:35Z,"📆 __Mahnwache für die Grundrechte__
  ➥ [ mehr Infos dazu](https://app.querdenken-711.de/events-calendar/View/952130a7-eca3-46fd-9eeb-eb79b856b713/05-05-2022) 

➠ #TermineQD

#BW #Do0505 #Murrhardt

**Raus auf die Straßen ****@Demotermine****!
**👉 [Übersicht / Overview](https://t.me/Demotermine/19006) 👈",-1001250288610,NA,NA,4888,2022-04-30T12:24:42Z,NA,NA,NA,NA,NA,"https://app.querdenken-711.de/events-calendar/View/952130a7-eca3-46fd-9eeb-eb79b856b713/05-05-2022), https://t.me/Demotermine/19006)",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
1794,@Kampf_fuer_unsere_Zukunft,NA,FALSE,29860,2023-01-26T15:35:28Z,"[Nach Janich-Freilassung: Schwere Vorwürfe gegen ](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)[Behörden](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/).[
](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)[Journalist saß fünf Monate in Auslieferungshaft](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/).[
](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)Laut Anwalt Haintz hat das Bundeskriminalamt absichtlich und wiederholt gelogen, um den kritischen Journalisten in den Philippinen hinter Gittern zu bekommen.

Weiterlesen hier 
↕️↕️↕️https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/

**Folgt uns auf Telegram/Hauptkanal**
🔥🔥🔥🔥🔥🔥🔥🔥🔥
https://t.me/Kampf_fuer_unsere_Zukunft

**Chat-Kanal**
⬇️⬇️⬇️⬇️
https://t.me/IavYc2SRFdY1OGY6",-1001427459854,NA,NA,6155,2023-01-26T15:40:14Z,NA,NA,NA,NA,NA,"https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)[Behörden](https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/).[, https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)[Journalist, https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/).[, https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/)Laut, https://reitschuster.de/post/nach-janich-freilassung-schwere-vorwuerfe-gegen-behoerden/, https://t.me/Kampf_fuer_unsere_Zukunft, https://t.me/IavYc2SRFdY1OGY6",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
25916,@oliverjanich,NA,FALSE,89332,2022-02-20T10:27:23Z,"**17. Sicherheitsbericht des PEI: mit verkürztem Erhebungszeitraum, über 2.200 Myokarditiden & durch Muttermilch betroffene Babys

**Der 17. PEI Sicherheitsbericht enthält lediglich Daten von 4 Wochen für das Jahr 2021. Vermittelt wird von Behörden, Politikern und Medien, dass es keine Auffälligkeiten gibt, doch alleine die Methodik, die das PEI anwendet, lässt keine sinnvollen Schlüsse aus der Datenauswertung zu. Betroffen sind dieses mal sogar Babys und Kleinkinder, wir sprechen hier von 505 Fällen bei Kindern unter 5 Jahren.

👀 Beitrag auf dem corona-blog.net
https://corona-blog.net/2022/02/20/17-sicherheitsbericht-des-pei-mit-verkuerztem-erhebungszeitraum-ueber-2-200-myokarditiden-durch-muttermilch-betroffene-babys/

Informiere dich unabhängig #weiterdenken #PandemiederUninformierten
[➥ Abonniert uns gerne](https://t.me/Corona_ist_nicht_das_Problem)",-1001218998207,NA,NA,29281,NA,NA,Corona_ist_nicht_das_Problem,1339253689,3122,2022-02-20T09:11:35Z,"https://corona-blog.net/2022/02/20/17-sicherheitsbericht-des-pei-mit-verkuerztem-erhebungszeitraum-ueber-2-200-myokarditiden-durch-muttermilch-betroffene-babys/, https://t.me/Corona_ist_nicht_das_Problem)",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
21654,@SchubertsLM,NA,FALSE,91499,2022-10-17T19:32:18Z,"Das universelle Utensil für Grill- und Outdoorfans

Kochwunder Dutch Oven!

🔥Ein echtes Multitalent - Brandneu im Sortiment!🔥

Nicht nur seine hervorragende Wärmeleitfähigkeit und Wärmespeicherung machen ihn zum echten Star unter den Outdoor-Kochutensilien, auch seine Einsatzmöglichkeiten scheinen schier unendlich. 

Der Dutch Oven ist hervorragend geeignet zum Schmoren, Garen oder Backen. Leckere Gerichte wie deftige Eintöpfe, saftige Braten, Suppen, Gulasch, knuspriges Brot und auch Kuchen gelingen mühelos. Und das Beste: Der Dutch Oven funktioniert auf allen gängigen Koch- und Hitzequellen! 

Ob Kugelgrill mit Gas oder Holzkohle, Feuerschalen, Lagerfeuer, Elektro- oder Gasherd, Backofen und andere: Ein Dutch Oven lässt Sie nie im Stich. 

🔥In zwei verschiedenen Größen erhältlich - versandkostenfrei!🔥

 https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2Fa%2Ffeuertopf-%252f-dutch-oven-1",-1001355822849,NA,NA,2220,NA,NA,SchubertsLM,1355822849,64493,2022-03-20T11:47:45Z,"https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2Fa%2Ffeuertopf-%252f-dutch-oven-1, https://c.kopp-verlag.de/kopp,verlag_4.htm",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
34058,@Demotermine,NA,FALSE,57077,2022-04-23T02:02:30Z,"🗓🇦🇹 __Wien – BRAVO Österreich HÜTTENZAUBER – TAUSCH-BÖRSE__
 ➥ [Hier mehr Infos dazu](https://www.demo-info.at/events/wien-bravo-oesterreich-huettenzauber-tausch-boerse/) 

➠ #TermineAT

#AT #Sa2304 #Wien

**Raus auf die Straßen ****@Demotermine****!
**👉 [Übersicht / Overview](https://t.me/Demotermine/19006) 👈",-1001250288610,NA,NA,3744,2022-04-23T02:53:48Z,NA,NA,NA,NA,NA,"https://www.demo-info.at/events/wien-bravo-oesterreich-huettenzauber-tausch-boerse/), https://t.me/Demotermine/19006)",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
58229,@SchubertsLM,NA,FALSE,53824,2022-01-17T09:42:53Z,"Geschäftsmodell Corona 💉💶💉💶

⚠️Pharmaindustrie: Das Milliardengeschäft mit Corona⚠️

Experten erwarten für 2022 weiter steigende Umsätze mit Impfstoffen und Medikamenten wie  Paxlovid,  Roactemra, Dexamethason oder Molnupiravir.      

Der Impfstoff des Mainzer Herstellers Biontech hat der Pharmaindustrie milliardenschwere Geschäfte beschert. Für 2022 werden weiter steigende Umsätze erwartet. Auch in Deutschland profitiert die Pharmabranche. Es geht dabei zunehmend auch um Medikamente für Menschen, die mit Corona infiziert sind.     

https://www.berliner-zeitung.de/news/pharmaindustrie-das-milliardengeschaeft-mit-corona-li.206451      

Bitte abonniert Schuberts Lagemeldung: https://t.me/SchubertsLM",-1001355822849,NA,NA,4543,2022-01-17T09:44:04Z,NA,NA,NA,NA,NA,"https://www.berliner-zeitung.de/news/pharmaindustrie-das-milliardengeschaeft-mit-corona-li.206451, https://t.me/SchubertsLM",MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
67380,@oliverjanich,NA,FALSE,45948,2020-12-04T20:05:26Z,"‼ **Kipfernberg, Bayern** 🇩🇪 ‼

Es muss nicht immer Corona 🦠 sein.

@TrueLife18",-1001218998207,NA,NA,39131,NA,NA,TrueLife18,1367831532,6658,2020-12-04T20:01:05Z,NA,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
40541,@SchubertsLM,NA,FALSE,72083,2022-05-17T20:02:24Z,"Sturmlaterne verzinkt

Widerstandsfähig und robust:
Der solide Klassiker unter den Sturmlaternen

Die Sturmlaterne wird seit über 120 Jahren traditionell in dieser Form gefertigt und war auf vielen Expeditionen, Reisen und auch auf hoher See eine unverzichtbare Lichtquelle. 

Durch ihre durchdachte Frischluftzuführung ist die Flamme auch vor starken Windböen geschützt, ein Verlöschen der Flamme ist daher nahezu ausgeschlossen. Die Laterne ist aus galvanisch verzinktem Stahlblech gefertigt und somit außergewöhnlich stabil und besonders resistent gegen Rost. 

🔥Der Klassiker ist endlich wieder bestellbar - unschlagbares Preis-Leistungsverhältnis!🔥

https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2Fa%2Fsturmlaterne-verzinkt-1",-1001355822849,NA,NA,3383,NA,NA,SchubertsLM,1355822849,57996,2022-02-08T21:59:14Z,"https://c.kopp-verlag.de/kopp,verlag_4.html?1=383&3=0&4=&5=&d=https%3A%2F%2Fwww.kopp-verlag.de%2Fa%2Fsturmlaterne-verzinkt-1, https://c.kopp-verlag.de/kopp,verlag_4.htm",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
729,@afdbrennpunkt,NA,FALSE,610,2021-11-13T09:09:56Z,"[​​](https://telegra.ph/file/51bf2200f0c753e9256e0.jpg)🎧🔥Impf-Irrsinn der Altparteien entlarvt! 7 Tage Deutschland – Ausgabe 43/21 vom 12.11.2021

▶️Tino Chrupalla – der AfD-Bundessprecher schaut auf die Corona-Lage in Deutschland und auf die Wirksamkeit der Impfung, die offensichtlich viel geringer ist als uns versprochen wurde.

▶️Christine Anderson – die AfD-EU-Abgeordnete spricht über Ihr virales Video zur Corona-Politik der EU und der Bundesregierung. Warum machen die Menschen das alles mit? Eine ihrer zentralen Fragen.

▶️Gottfried Curio – der Innenexperte der AfD-Bundestagsfraktion spricht im Podcast über die Verpflichtung Deutschlands, unseren polnischen Nachbarn bei der Eindämmung der immer häufiger in die EU eindringenden illegalen Migranten behilflich zu sein.

▶️Stephan Brandner – Mitglied im AfD-Bundesvorstand und Bundestagsabgeordneter. Er steht, wie wir alle, kopfschüttelnd an der Zapfsäule und traut seinen Augen bei täglich höheren Spritpreisen nicht mehr. Wie die AfD die Spritpreise deckeln würde, um die Bürger zu entlasten, erzählt er im Podcast.

▶️Joachim Paul – der Landtagsabgeordnete aus Rheinland-Pfalz und Mitglied im AfD-Bundesvorstand macht sich seine Gedanken zum neuen Bußgeldkatalog, der seit dieser Woche gilt. Drastisch verschärfte Strafen? Muss das sein und trifft es die Richtigen?",-1001489385913,NA,NA,16350,2022-02-07T08:50:23Z,NA,NA,NA,NA,NA,https://telegra.ph/file/51bf2200f0c753e9256e0.jpg,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
14694,@Haintz,NA,FALSE,17798,2021-12-14T17:57:48Z,https://www.youtube.com/watch?v=e6_-UCzGBWI&ab_channel=Weiterdenken-MarburgWDMR,-1001387359927,NA,NA,25469,2021-12-14T17:57:51Z,NA,RA_Friede,1215576205,2255,2021-12-14T17:57:35Z,https://www.youtube.com/watch?v=e6_-UCzGBWI&ab_channel=Weiterdenken-MarburgWDMR,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
79602,@corona_widerstand_at_de_ch,NA,FALSE,147301,2022-09-15T11:36:35Z,"Nazi-Schwab und seine Polithuren, die die Menschheit total überwachen, kontrollieren, enteignen und genozieren wollen ‼️‼️‼️‼️‼️",1243250752,NA,NA,2395,NA,NA,Qanonthetruth1,1152818553,52071,2022-09-15T01:55:20Z,NA,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
58772,@corona_widerstand_at_de_ch,NA,FALSE,173079,2022-11-04T19:03:49Z,"Ein Aufruf von Réinfo Santé Suisse International 🕊🇨🇭🌍

**«Wir, Ärzte, Pfleger, Angehörige der Gesundheitsberufe und Bürger, äußern unsere Ablehnung gegenüber dem neuen internationalen Pandemievertrag, der von der Weltgesundheitsorganisation (WHO) vorgeschlagen wurde und nichts anderes bedeutet, als die Aneignung der Regierungen und der Bevölkerung.

Dieses globale Abkommen über zukünftige Pandemien würde der WHO Vollmachten verleihen, die es ihr ermöglichen würden, die Exekutivgewalt der Mitgliedsstaaten zu ersetzen, wobei diese zu bloßen Befehlsempfängern werden würden.

Dieses unnötige Abkommen bedroht die Souveränität der Länder und die grundlegenden Menschenrechte.»
**
✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️ 

Bitte unterzeichnen Sie den offenen Brief:
https://reinfosante.ch/stopthetreaty

✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️  ✉️",1371264753,NA,NA,90236,NA,NA,gemeinsamschweizch,1425182936,2471,2022-05-16T19:14:29Z,https://reinfosante.ch/stopthetreaty,MessageMediaDocument,FALSE,FALSE,NA,NA,NA
45165,@oliverjanich,NA,FALSE,69016,2021-08-11T01:07:52Z,"""In Deutschland angelangt, wurde die Brigade von den jüdischen überlebenden, denen sie dort begegnete, als Verkünder einer bevorstehenden nationalen jüdischen Autorität in Palästina begrüßt. Ihr wenig kalkulierbares Verhalten** in Deutschland, im Lande Amaleks**, bewog die Briten, die Truppen alsbald nach Belgien und in die Niederlande zu verlegen.""

https://rotary.de/kultur/deutschland-und-sefarad-a-7245.html",-1001218998207,NA,NA,43248,NA,69015,NA,NA,NA,NA,https://rotary.de/kultur/deutschland-und-sefarad-a-7245.htm,MessageMediaWebPage,FALSE,FALSE,NA,NA,NA
2067,@rechtsanwaeltin_beate_bahner,NA,FALSE,14522,2022-12-08T12:03:59Z,"**Studie aus Heidelberg identifiziert eine tödliche Komplikation der mRNA-„Impfstoffe“
**
Eine gerade veröffentlichte Studie der Universität Heidelberg ([Clinical Research in Cardiology](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9702955/pdf/392_2022_Article_2129.pdf)) berichtet, dass bei 5 von 25 untersuchten Menschen, die plötzlich und unerwartet nach der „Impfung“ verstorben sind, eine Vakzin-induzierte Myokarditis die plausibelste Todesursache ist.

Die am Heidelberger Institut für Pathologie analysierten Autopsieergebnisse zeigten, dass akutes arrhythmogenes Herzversagen eine offenbar tödliche Komplikation mRNA-basierter Anti-SARS-CoV-2-„Impfungen“ darstellt. 

Dennoch werden die potentiell tödlichen „Impfstoffe“, die aktuelle SARS-CoV2 Varianten nicht einmal erfassen, weiterhin von unserer Regierung beworben und selbst Kindern verabreicht. Diese „Impfstoffe“ müssen sofort vom Markt genommen werden. Und diejenigen, die alle Warnzeichen ignoriert und diese „Impfungen“ durchgesetzt haben, müssen zur Verantwortung gezogen werden.

[https://t.me/DrKayKlapproth](https://t.me/DrKayKlapproth)",-1001327351212,NA,NA,20374,NA,NA,DrKayKlapproth,1586476165,265,2022-12-07T09:08:56Z,"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9702955/pdf/392_2022_Article_2129.pdf)), https://t.me/DrKayKlapproth](https://t.me/DrKayKlapproth)",MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
22789,@Klartext2021Gemeinsam,NA,FALSE,1490,2021-06-21T13:24:28Z,"Hura wir leben noch 🤣🤣🤣🤣
Heute ist es einfach nur erschreckend ersichtlich wie dumm die Erziehung läuft...

Ihr wollt die Wahrheit 👇👇
https://t.me/Klartext2021Gemeinsam",-1001157028875,NA,NA,519,NA,NA,NA,NA,NA,NA,https://t.me/Klartext2021Gemeinsam,MessageMediaPhoto,FALSE,FALSE,NA,NA,NA
